path	emotion
./emotion/기쁨/2_4668G2A5_4669G2A5_T1_2D06T0255C000543_020767_1022.4_1026.2.wav	기쁨
./emotion/화남/2_4576G2A3_4575G2A3_T1_2D05T0205C000590_020404_399.61_401.29.wav	화남
./emotion/두려움/2_3776G2A2_3777G2A5_T1_2D09T0398C000303_017123_31.64_32.84.wav	두려움
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D05T0212C000390_021349_419.3_419.88.wav	화남
./emotion/놀라움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_651.43_653.96.wav	놀라움
./emotion/화남/2_3877G2A3_3768G2A2_T1_2D11T0473C000347_018110_1090.47_1092.39.wav	화남
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D01T0002C000380_021196_979.45_983.83.wav	기쁨
./emotion/화남/2_4807G2A5_4808G1A6_T1_2D09T0401C000093_021600_779.45_791.4.wav	화남
./emotion/기쁨/2_4321G2A4_4316G2A4_T1_2D03T0104C000315_019512_491.36_492.62.wav	기쁨
./emotion/사랑스러움/2_4554G2A4_4553G2A4_T1_2D02T0102C000099_021655_165.1_170.55.wav	사랑스러움
./emotion/기쁨/2_4321G2A4_4316G2A4_T1_2D03T0104C000315_019512_444.38_444.91.wav	기쁨
./emotion/놀라움/2_4290G2A4_4289G2A4_T1_2D06T0224C000460_023801_317.2_319.02.wav	놀라움
./emotion/기쁨/2_4420G2A5_4421G2A5_T1_2D10T0447C000439_019680_192.01_194.61.wav	기쁨
./emotion/화남/2_3980G2A3_3982G2A2_T1_2D01T0047C000284_018175_679.51_686.57.wav	화남
./emotion/화남/2_4509G2A5_4508G2A2_T1_2D05T0179C000297_030724_934.15_936.95.wav	화남
./emotion/기쁨/2_4420G2A5_4421G2A5_T1_2D10T0447C000439_019680_128.43_129.64.wav	기쁨
./emotion/슬픔/2_4563G2A4_4562G1A5_T1_2D08T0361C000345_020350_312.69_314.61.wav	슬픔
./emotion/놀라움/2_3735G2A3_3734G2A2_T1_2D06T0219C000489_016647_501.01_502.49.wav	놀라움
./emotion/기쁨/2_4181G2A2_4510G2A2_T1_2D09T0413C000258_020130_700.35_705.6.wav	기쁨
./emotion/기쁨/2_4092G2A4_4128G2A4_T1_2D10T0447C000419_018486_380.1_384.8.wav	기쁨
./emotion/사랑스러움/2_4224G2A2_4225G2A5_T1_2D03T0110C000291_022822_625.42_630.44.wav	사랑스러움
./emotion/놀라움/2_4290G2A4_4289G2A4_T1_2D06T0224C000460_023801_1063.01_1065.17.wav	놀라움
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D01T0002C000380_021196_150.37_153.38.wav	기쁨
./emotion/기쁨/2_4552G2A4_4550G2A4_T1_2D02T0063C000218_020340_757.3_761.3.wav	기쁨
./emotion/두려움/2_4040G2A4_4043G2A4_T1_2D10T0461C000412_019135_496.8_499.9.wav	두려움
./emotion/화남/2_4155G2A5_4154G2A5_T1_2D08T0357C000466_019112_1201.35_1202.37.wav	화남
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_351.4_352.63.wav	기쁨
./emotion/기쁨/2_4652G2A4_4654G2A4_T1_2D10T0460C000367_020720_336.5_341.85.wav	기쁨
./emotion/기쁨/2_4392G2A6_4388G2A5_T1_2D06T0258C000447_019471_1033.27_1034.15.wav	기쁨
./emotion/화남/2_4562G1A5_4563G2A4_T1_2D03T0116C000343_020356_99.43_101.53.wav	화남
./emotion/기쁨/2_3714G2A2_3712G1A5_T1_2D09T0380C000296_017986_595.11_597.68.wav	기쁨
./emotion/기쁨/2_3836G2A2_3837G2A5_T1_2D09T0405C000385_017162_405.32_406.11.wav	기쁨
./emotion/기쁨/2_4292G2A4_4291G2A4_T1_2D03T0104C000457_023835_343.61_345.0.wav	기쁨
./emotion/기쁨/2_4420G2A5_4421G2A5_T1_2D10T0447C000439_019680_427.12_429.05.wav	기쁨
./emotion/화남/2_3776G2A2_3777G2A5_T1_2D01T0030C000312_016855_277.76_279.43.wav	화남
./emotion/사랑스러움/2_3897G2A4_3898G2A4_T1_2D09T0401C000431_017671_944.68_949.5.wav	사랑스러움
./emotion/화남/2_4554G2A4_4553G2A4_T1_2D02T0102C000537_020320_805.48_806.3.wav	화남
./emotion/슬픔/2_4699G2A2_4698G2A2_T1_2D08T0353C000289_022380_869.71_871.68.wav	슬픔
./emotion/슬픔/2_4290G2A4_4289G2A4_T1_2D11T0473C000205_023829_801.15_803.6.wav	슬픔
./emotion/기쁨/2_3836G2A2_3837G2A5_T1_2D09T0414C000338_017255_353.9_356.66.wav	기쁨
./emotion/화남/2_4298G2A2_4305G2A2_T1_2D05T0183C000043_020760_95.95_107.05.wav	화남
./emotion/슬픔/2_3761G2A2_4143G2A4_T1_2D11T0473C000569_026274_708.68_710.71.wav	슬픔
./emotion/기쁨/2_4610G2A2_4611G2A2_T1_2D09T0405C000250_026048_564.82_567.2.wav	기쁨
./emotion/슬픔/2_3758G2A2_4141G2A4_T1_2D11T0473C000385_020372_473.55_476.8.wav	슬픔
./emotion/놀라움/2_4039G2A5_4038G2A5_T1_2D03T0111C000442_018205_1147.76_1150.21.wav	놀라움
./emotion/기쁨/2_4025G1A3_4024G1A3_T1_2D11T0482C000184_018164_351.7_352.95.wav	기쁨
./emotion/기쁨/2_4420G2A5_4421G2A5_T1_2D10T0447C000439_019680_959.76_961.59.wav	기쁨
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_191.32_195.57.wav	사랑스러움
./emotion/기쁨/2_3911G2A5_3910G1A6_T1_2D06T0233C000359_017581_709.89_713.27.wav	기쁨
./emotion/슬픔/2_4082G2A4_4081G1A5_T1_2D09T0401C000301_018357_345.38_348.57.wav	슬픔
./emotion/슬픔/2_4563G2A4_4562G1A5_T1_2D08T0361C000345_020350_575.13_577.57.wav	슬픔
./emotion/화남/2_4298G2A2_4305G2A2_T1_2D05T0185C000092_020734_353.7_358.05.wav	화남
./emotion/기쁨/2_4699G2A2_4698G2A2_T1_2D03T0124C000280_020991_405.64_408.47.wav	기쁨
./emotion/기쁨/2_4509G2A5_4508G2A2_T1_2D10T0450C000305_026884_223.25_227.1.wav	기쁨
./emotion/화남/2_4306G2A2_4295G2A2_T1_2D10T0430C000206_026437_899.14_901.44.wav	화남
./emotion/슬픔/2_4423G2A4_4422G2A4_T1_2D09T0403C000209_019668_558.0_564.55.wav	슬픔
./emotion/놀라움/2_3982G2A2_3980G2A3_T1_2D05T0202C000270_018620_203.6_204.86.wav	놀라움
./emotion/기쁨/2_4750G2A4_4767G2A4_T1_2D09T0403C000254_021307_881.4_887.9.wav	기쁨
./emotion/기쁨/2_4144G1A2_3678G1A2_T1_2D06T0221C000363_018548_1063.05_1068.15.wav	기쁨
./emotion/사랑스러움/2_4082G2A4_4081G1A5_T1_2D01T0047C000187_018326_150.6_159.9.wav	사랑스러움
./emotion/두려움/2_4401G1A2_4399G2A2_T1_2D11T0473C000495_019547_920.48_921.04.wav	두려움
./emotion/화남/2_4580G1A2_4579G2A3_T1_2D05T0218C000331_020401_24.72_26.81.wav	화남
./emotion/사랑스러움/2_3898G2A4_3897G2A4_T1_2D02T0090C000457_017535_31.09_32.81.wav	사랑스러움
./emotion/기쁨/2_3715G2A3_3713G2A3_T1_2D09T0404C000484_017122_169.05_171.65.wav	기쁨
./emotion/기쁨/2_4149G2A2_4152G1A5_T1_2D06T0269C000544_018571_110.63_111.36.wav	기쁨
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D06T0258C000468_021179_696.87_700.8.wav	기쁨
./emotion/놀라움/2_4540G2A5_4541G2A5_T1_2D02T0065C000463_020267_880.24_882.7.wav	놀라움
./emotion/화남/2_3980G2A3_3982G2A2_T1_2D01T0047C000284_018175_550.29_551.61.wav	화남
./emotion/기쁨/2_4144G1A2_3678G1A2_T1_2D06T0221C000363_018548_1050.55_1053.9.wav	기쁨
./emotion/사랑스러움/2_3756G2A2_3759G2A4_T1_2D06T0260C000532_017801_1242.26_1244.32.wav	사랑스러움
./emotion/사랑스러움/2_3898G2A4_3897G2A4_T1_2D02T0090C000457_017535_482.64_484.59.wav	사랑스러움
./emotion/놀라움/2_4812G2A3_4811G1A3_T1_2D09T0405C000247_021472_426.14_434.64.wav	놀라움
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_134.66_136.45.wav	기쁨
./emotion/화남/2_4573G2A5_4574G1A6_T1_2D03T0125C000084_020362_620.45_629.8.wav	화남
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D01T0002C000236_021161_256.35_259.7.wav	화남
./emotion/화남/2_4217G2A3_4218G2A2_T1_2D08T0350C000361_019048_422.39_427.27.wav	화남
./emotion/화남/2_4334G2A2_4491G2A2_T1_2D01T0005C000307_020042_624.17_626.75.wav	화남
./emotion/사랑스러움/2_4367G2A4_4368G2A4_T1_2D06T0224C000372_019446_589.35_592.9.wav	사랑스러움
./emotion/슬픔/2_4521G2A4_4588G2A4_T1_2D03T0106C000219_020581_1080.5_1083.15.wav	슬픔
./emotion/화남/2_4155G2A5_4154G2A5_T1_2D08T0357C000466_019112_246.31_247.02.wav	화남
./emotion/기쁨/2_4149G2A2_4152G1A5_T1_2D06T0269C000544_018571_691.08_692.18.wav	기쁨
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_682.43_684.35.wav	기쁨
./emotion/놀라움/2_4540G2A5_4541G2A5_T1_2D02T0065C000463_020267_1192.49_1197.47.wav	놀라움
./emotion/슬픔/2_4092G2A4_4128G2A4_T1_2D09T0407C000343_018637_759.29_760.51.wav	슬픔
./emotion/놀라움/2_4772G2A5_4771G2A5_T1_2D02T0083C000387_021333_150.98_154.47.wav	놀라움
./emotion/놀라움/2_4540G2A5_4541G2A5_T1_2D10T0429C000455_020224_265.22_269.81.wav	놀라움
./emotion/기쁨/2_4149G2A2_4152G1A5_T1_2D06T0269C000544_018571_1050.2_1051.69.wav	기쁨
./emotion/화남/2_4580G1A2_4579G2A3_T1_2D05T0218C000331_020401_58.83_59.88.wav	화남
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D08T0357C000429_019109_880.38_882.49.wav	기쁨
./emotion/기쁨/2_4321G2A4_4316G2A4_T1_2D03T0104C000315_019512_753.3_756.12.wav	기쁨
./emotion/놀라움/2_4382G2A4_4384G2A4_T1_2D01T0002C000447_020229_950.15_952.16.wav	놀라움
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D06T0258C000468_021179_937.41_938.01.wav	기쁨
./emotion/놀라움/2_4182G2A2_4226G2A2_T1_2D06T0263C000154_019083_272.8_276.05.wav	놀라움
./emotion/화남/2_4509G2A5_4508G2A2_T1_2D10T0450C000305_026884_547.7_551.15.wav	화남
./emotion/기쁨/2_4344G2A3_4343G2A3_T1_2D09T0416C000230_026403_466.95_471.1.wav	기쁨
./emotion/기쁨/2_3836G2A2_3837G2A5_T1_2D09T0405C000385_017162_508.07_509.55.wav	기쁨
./emotion/기쁨/2_4637G2A2_4626G2A5_T1_2D08T0353C000209_021693_168.1_171.6.wav	기쁨
./emotion/사랑스러움/2_3898G2A4_3897G2A4_T1_2D02T0090C000457_017535_465.9_466.88.wav	사랑스러움
./emotion/화남/2_4552G2A4_4550G2A4_T1_2D03T0117C000184_020329_321.8_323.9.wav	화남
./emotion/화남/2_3776G2A2_3777G2A5_T1_2D01T0030C000312_016855_495.32_498.94.wav	화남
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D05T0212C000390_021349_308.33_311.12.wav	화남
./emotion/슬픔/2_3918G2A3_3919G2A3_T1_2D08T0351C000544_017649_1015.42_1021.59.wav	슬픔
./emotion/놀라움/2_4382G2A4_4384G2A4_T1_2D01T0002C000447_020229_407.23_408.89.wav	놀라움
./emotion/기쁨/2_4610G2A2_4611G2A2_T1_2D09T0416C000266_026024_244.59_246.07.wav	기쁨
./emotion/슬픔/2_3877G2A3_3768G2A2_T1_2D11T0473C000347_018110_474.31_476.07.wav	슬픔
./emotion/놀라움/2_4039G2A5_4038G2A5_T1_2D03T0111C000442_018205_1136.78_1138.99.wav	놀라움
./emotion/놀라움/2_3989G2A3_3988G2A3_T1_2D02T0089C000099_020871_48.45_54.05.wav	놀라움
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D05T0212C000390_021349_216.89_218.84.wav	화남
./emotion/슬픔/2_4028G2A5_4029G2A5_T1_2D08T0354C000378_018169_205.7_210.5.wav	슬픔
./emotion/화남/2_4334G2A2_4491G2A2_T1_2D01T0005C000307_020042_222.67_224.43.wav	화남
./emotion/슬픔/2_4028G2A5_4029G2A5_T1_2D08T0354C000378_018169_169.1_171.35.wav	슬픔
./emotion/놀라움/2_4039G2A5_4038G2A5_T1_2D03T0111C000442_018205_756.23_757.55.wav	놀라움
./emotion/사랑스러움/2_4224G2A2_4225G2A5_T1_2D03T0110C000291_022822_752.7_753.85.wav	사랑스러움
./emotion/기쁨/2_4420G2A5_4421G2A5_T1_2D10T0447C000439_019680_277.71_278.97.wav	기쁨
./emotion/사랑스러움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_450.13_453.42.wav	사랑스러움
./emotion/기쁨/2_4392G2A6_4388G2A5_T1_2D06T0258C000447_019471_137.39_139.45.wav	기쁨
./emotion/놀라움/2_4538G2A4_4537G2A4_T1_2D05T0180C000243_020280_244.5_249.35.wav	놀라움
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0391C000237_019684_347.45_349.2.wav	기쁨
./emotion/기쁨/2_4563G2A4_4562G1A5_T1_2D03T0120C000154_020343_58.71_64.51.wav	기쁨
./emotion/놀라움/2_3809G2A4_3690G2A4_T1_2D06T0247C000448_017072_590.4_592.98.wav	놀라움
./emotion/사랑스러움/2_3854G2A2_3855G2A2_T1_2D10T0449C000249_017303_376.07_376.5.wav	사랑스러움
./emotion/화남/2_4286G2A4_4285G2A4_T1_2D11T0482C000384_019235_449.36_453.47.wav	화남
./emotion/기쁨/2_4610G2A2_4611G2A2_T1_2D09T0405C000250_026048_538.04_544.09.wav	기쁨
./emotion/화남/2_4286G2A4_4285G2A4_T1_2D11T0482C000384_019235_279.99_281.52.wav	화남
./emotion/기쁨/2_4082G2A4_4081G1A5_T1_2D06T0258C000199_018346_419.37_423.65.wav	기쁨
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_383.15_385.68.wav	기쁨
./emotion/슬픔/2_3761G2A2_4143G2A4_T1_2D11T0473C000569_026274_973.75_976.69.wav	슬픔
./emotion/화남/2_4295G2A2_4306G2A2_T1_2D10T0430C000032_026382_28.96_32.29.wav	화남
./emotion/기쁨/2_4433G2A3_4442G2A3_T1_2D10T0460C000482_019719_1188.7_1189.66.wav	기쁨
./emotion/슬픔/2_4563G2A4_4562G1A5_T1_2D08T0361C000345_020350_344.68_347.0.wav	슬픔
./emotion/화남/2_4576G2A3_4575G2A3_T1_2D05T0205C000590_020404_684.01_687.91.wav	화남
./emotion/놀라움/2_3735G2A3_3734G2A2_T1_2D06T0219C000489_016647_738.32_738.63.wav	놀라움
./emotion/놀라움/2_4772G2A5_4771G2A5_T1_2D02T0083C000387_021333_165.18_171.8.wav	놀라움
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_288.27_292.91.wav	기쁨
./emotion/기쁨/2_3829G2A2_3833G2A5_T1_2D09T0397C000309_017121_686.95_689.05.wav	기쁨
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D06T0258C000468_021179_651.2_651.52.wav	기쁨
./emotion/슬픔/2_4335G1A4_4380G2A3_T1_2D10T0449C000087_020381_302.1_307.75.wav	슬픔
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_750.15_755.79.wav	기쁨
./emotion/사랑스러움/2_4367G2A4_4368G2A4_T1_2D11T0473C000250_019414_401.05_403.05.wav	사랑스러움
./emotion/기쁨/2_3982G2A2_3980G2A3_T1_2D10T0449C000280_018588_631.7_635.35.wav	기쁨
./emotion/기쁨/2_4626G2A5_4637G2A2_T1_2D02T0065C000150_020779_166.62_167.77.wav	기쁨
./emotion/기쁨/2_3840G2A4_3842G2A4_T1_2D03T0124C000651_017217_789.65_795.75.wav	기쁨
./emotion/화남/2_4286G2A4_4285G2A4_T1_2D08T0348C000393_019217_282.13_286.92.wav	화남
./emotion/기쁨/2_4652G2A4_4654G2A4_T1_2D10T0460C000367_020720_502.75_504.3.wav	기쁨
./emotion/기쁨/2_3836G2A2_3837G2A5_T1_2D09T0405C000385_017162_410.83_413.79.wav	기쁨
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_1163.86_1166.41.wav	기쁨
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0404C000282_019775_363.5_366.7.wav	기쁨
./emotion/화남/2_4562G1A5_4563G2A4_T1_2D03T0116C000343_020356_600.3_601.53.wav	화남
./emotion/기쁨/2_4057G2A4_4058G2A4_T1_2D06T0224C000260_018283_371.86_377.6.wav	기쁨
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_631.06_631.64.wav	사랑스러움
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D08T0357C000429_019109_743.09_745.01.wav	기쁨
./emotion/놀라움/2_3735G2A3_3734G2A2_T1_2D06T0219C000489_016647_24.0_25.47.wav	놀라움
./emotion/기쁨/2_3982G2A2_3980G2A3_T1_2D05T0202C000270_018620_348.31_350.13.wav	기쁨
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D05T0178C000417_019117_1025.48_1026.97.wav	기쁨
./emotion/기쁨/2_3911G2A5_3910G1A6_T1_2D06T0233C000359_017581_163.91_164.7.wav	기쁨
./emotion/기쁨/2_4552G2A4_4550G2A4_T1_2D03T0125C000378_020284_1000.77_1001.93.wav	기쁨
./emotion/화남/2_4554G2A4_4553G2A4_T1_2D02T0102C000537_020320_1261.23_1270.69.wav	화남
./emotion/놀라움/2_4581G2A5_4583G2A5_T1_2D03T0111C000498_020440_785.33_787.01.wav	놀라움
./emotion/사랑스러움/2_3898G2A4_3897G2A4_T1_2D02T0090C000457_017535_76.69_82.0.wav	사랑스러움
./emotion/놀라움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_1024.17_1027.47.wav	놀라움
./emotion/화남/2_4652G2A4_4654G2A4_T1_2D10T0460C000324_020701_197.53_198.84.wav	화남
./emotion/슬픔/2_4668G2A5_4669G2A5_T1_2D09T0375C000440_021245_356.54_361.39.wav	슬픔
./emotion/기쁨/2_4610G2A2_4611G2A2_T1_2D09T0416C000266_026024_251.72_254.26.wav	기쁨
./emotion/두려움/2_4039G2A5_4038G2A5_T1_2D03T0111C000429_018195_874.89_876.16.wav	두려움
./emotion/사랑스러움/2_4433G2A3_4442G2A3_T1_2D08T0351C000546_019769_1222.46_1224.0.wav	사랑스러움
./emotion/놀라움/2_3833G2A5_3829G2A2_T1_2D05T0182C000258_017153_482.91_484.71.wav	놀라움
./emotion/기쁨/2_4652G2A4_4654G2A4_T1_2D10T0460C000367_020720_163.15_166.3.wav	기쁨
./emotion/기쁨/2_4736G2A2_4735G2A2_T1_2D10T0449C000148_021184_241.35_250.3.wav	기쁨
./emotion/기쁨/2_4198G2A3_4195G2A6_T1_2D01T0031C000167_019842_377.75_383.05.wav	기쁨
./emotion/놀라움/2_4039G2A5_4038G2A5_T1_2D03T0111C000442_018205_814.12_815.13.wav	놀라움
./emotion/사랑스러움/2_4554G2A4_4553G2A4_T1_2D02T0102C000442_020279_296.75_298.65.wav	사랑스러움
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D05T0178C000417_019117_892.31_894.97.wav	기쁨
./emotion/화남/2_4082G2A4_4081G1A5_T1_2D11T0469C000226_018369_233.21_239.47.wav	화남
./emotion/기쁨/2_4786G2A2_4785G2A5_T1_2D09T0400C000177_021385_387.52_392.57.wav	기쁨
./emotion/기쁨/2_3829G2A2_3833G2A5_T1_2D09T0397C000309_017121_270.94_274.57.wav	기쁨
./emotion/기쁨/2_4786G2A2_4785G2A5_T1_2D05T0210C000211_021378_427.5_432.75.wav	기쁨
./emotion/사랑스러움/2_3898G2A4_3897G2A4_T1_2D02T0090C000457_017535_1179.18_1181.1.wav	사랑스러움
./emotion/두려움/2_4092G2A4_4128G2A4_T1_2D10T0447C000419_018486_1352.95_1358.95.wav	두려움
./emotion/기쁨/2_3714G2A2_3712G1A5_T1_2D09T0380C000296_017986_555.95_558.77.wav	기쁨
./emotion/화남/2_3877G2A3_3768G2A2_T1_2D11T0473C000347_018110_454.56_457.06.wav	화남
./emotion/슬픔/2_4562G1A5_4563G2A4_T1_2D09T0407C000221_020332_217.23_221.04.wav	슬픔
./emotion/기쁨/2_4321G2A4_4316G2A4_T1_2D03T0104C000315_019512_436.38_437.11.wav	기쁨
./emotion/슬픔/2_3957G2A5_3956G2A5_T1_2D10T0422C000346_017830_1115.45_1121.8.wav	슬픔
./emotion/놀라움/2_3735G2A3_3734G2A2_T1_2D06T0219C000489_016647_891.63_893.81.wav	놀라움
./emotion/슬픔/2_4652G2A4_4654G2A4_T1_2D01T0002C000236_021161_783.4_786.15.wav	슬픔
./emotion/슬픔/2_4578G2A3_4577G2A5_T1_2D05T0212C000202_020385_725.94_727.42.wav	슬픔
./emotion/화남/2_4155G2A5_4154G2A5_T1_2D08T0357C000466_019112_871.43_872.35.wav	화남
./emotion/기쁨/2_4619G2A5_4622G2A5_T1_2D03T0107C000528_020565_587.72_590.95.wav	기쁨
./emotion/기쁨/2_3806G1A2_3805G2A2_T1_2D07T0311C000284_025090_608.9_610.55.wav	기쁨
./emotion/놀라움/2_4194G2A5_4196G2A5_T1_2D09T0415C000492_018858_323.82_324.65.wav	놀라움
./emotion/사랑스러움/2_4736G2A2_4735G2A2_T1_2D10T0449C000148_021184_682.05_686.8.wav	사랑스러움
./emotion/놀라움/2_4053G2A5_4054G2A5_T1_2D03T0111C000418_018218_539.5_541.45.wav	놀라움
./emotion/기쁨/2_3714G2A2_3712G1A5_T1_2D09T0380C000296_017986_309.78_313.1.wav	기쁨
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D08T0357C000429_019109_708.12_710.4.wav	기쁨
./emotion/두려움/2_4401G1A2_4399G2A2_T1_2D11T0473C000495_019547_168.25_171.06.wav	두려움
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0401C000473_019730_340.03_341.24.wav	기쁨
./emotion/기쁨/2_4392G2A6_4388G2A5_T1_2D06T0258C000447_019471_363.12_364.36.wav	기쁨
./emotion/화남/2_4772G2A5_4771G2A5_T1_2D05T0212C000390_021349_343.22_344.11.wav	화남
./emotion/사랑스러움/2_3718G2A2_3721G2A2_T1_2D02T0063C000350_018032_226.64_228.06.wav	사랑스러움
./emotion/화남/2_4285G2A4_4286G2A4_T1_2D11T0473C000344_019251_498.17_501.55.wav	화남
./emotion/화남/2_4295G2A2_4306G2A2_T1_2D11T0473C000255_025179_934.83_942.29.wav	화남
./emotion/놀라움/2_4298G2A2_4305G2A2_T1_2D05T0210C000186_025122_995.09_1001.88.wav	놀라움
./emotion/기쁨/2_3829G2A2_3833G2A5_T1_2D09T0397C000309_017121_182.91_185.74.wav	기쁨
./emotion/기쁨/2_4433G2A3_4442G2A3_T1_2D10T0460C000482_019719_164.21_166.48.wav	기쁨
./emotion/놀라움/2_4486G2A2_4485G2A2_T1_2D06T0238C000197_020520_356.35_358.1.wav	놀라움
./emotion/기쁨/2_4155G2A5_4154G2A5_T1_2D08T0357C000429_019109_884.11_885.19.wav	기쁨
./emotion/슬픔/2_3758G2A2_4141G2A4_T1_2D06T0267C000310_018550_127.22_129.21.wav	슬픔
./emotion/기쁨/2_4652G2A4_4654G2A4_T1_2D10T0460C000367_020720_361.55_366.05.wav	기쁨
./emotion/화남/2_4334G2A2_4491G2A2_T1_2D01T0005C000307_020042_211.71_212.96.wav	화남
./emotion/슬픔/2_4563G2A4_4562G1A5_T1_2D08T0361C000345_020350_793.12_794.19.wav	슬픔
./emotion/사랑스러움/2_3718G2A2_3721G2A2_T1_2D02T0063C000350_018032_1072.24_1074.48.wav	사랑스러움
./emotion/놀라움/2_4145G2A5_4146G2A5_T1_2D01T0041C000383_018552_838.17_838.82.wav	놀라움
./emotion/사랑스러움/2_4224G2A2_4225G2A5_T1_2D03T0110C000291_022822_612.35_624.19.wav	사랑스러움
./emotion/놀라움/2_4354G1A2_4355G1A2_T1_2D04T0166C000445_019386_223.12_223.83.wav	놀라움
./emotion/기쁨/2_4552G2A4_4550G2A4_T1_2D03T0125C000378_020284_260.04_260.6.wav	기쁨
./emotion/놀라움/2_3809G2A4_3690G2A4_T1_2D06T0247C000448_017072_613.95_615.51.wav	놀라움
./emotion/놀라움/2_4421G2A5_4420G2A5_T1_2D10T0447C000458_019654_379.63_384.91.wav	놀라움
./emotion/슬픔/2_4578G2A3_4577G2A5_T1_2D05T0212C000202_020385_1115.83_1117.47.wav	슬픔
./emotion/슬픔/2_3758G2A2_4141G2A4_T1_2D06T0267C000310_018550_1114.57_1116.34.wav	슬픔
./emotion/놀라움/2_4354G1A2_4355G1A2_T1_2D04T0166C000445_019386_44.26_44.65.wav	놀라움
./emotion/화남/2_4295G2A2_4306G2A2_T1_2D10T0430C000045_026374_269.36_270.34.wav	화남
./emotion/기쁨/2_4637G2A2_4626G2A5_T1_2D06T0242C000364_020625_518.58_522.31.wav	기쁨
./emotion/기쁨/2_3735G2A3_3734G2A2_T1_2D10T0447C000279_018055_448.1_455.6.wav	기쁨
./emotion/놀라움/2_3735G2A3_3734G2A2_T1_2D06T0219C000489_016647_667.38_668.93.wav	놀라움
./emotion/놀라움/2_4039G2A5_4038G2A5_T1_2D03T0111C000442_018205_163.85_167.67.wav	놀라움
./emotion/두려움/2_4401G1A2_4399G2A2_T1_2D11T0473C000495_019547_240.39_241.41.wav	두려움
./emotion/기쁨/2_4733G2A4_4723G2A5_T1_2D06T0258C000468_021179_306.81_309.31.wav	기쁨
./emotion/놀라움/2_3809G2A4_3690G2A4_T1_2D06T0247C000448_017072_1078.36_1078.8.wav	놀라움
./emotion/슬픔/2_4401G1A2_4399G2A2_T1_2D11T0473C000113_020612_902.0_922.15.wav	슬픔
./emotion/사랑스러움/2_3756G2A2_3759G2A4_T1_2D06T0260C000532_017801_1388.76_1389.45.wav	사랑스러움
./emotion/기쁨/2_4521G2A4_4588G2A4_T1_2D06T0265C000213_021359_145.13_146.13.wav	기쁨
./emotion/화남/2_4285G2A4_4286G2A4_T1_2D11T0473C000344_019251_97.92_99.24.wav	화남
./emotion/슬픔/2_4598G2A5_4599G2A5_T1_2D06T0242C000496_020524_791.56_793.43.wav	슬픔
./emotion/기쁨/2_3714G2A2_3712G1A5_T1_2D09T0380C000296_017986_435.08_437.06.wav	기쁨
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0404C000282_019775_357.05_362.7.wav	기쁨
./emotion/사랑스러움/2_4198G2A3_4195G2A6_T1_2D02T0064C000468_018721_616.67_619.13.wav	사랑스러움
./emotion/기쁨/2_4637G2A2_4626G2A5_T1_2D06T0242C000364_020625_434.4_436.05.wav	기쁨
./emotion/기쁨/2_4422G2A4_4423G2A4_T1_2D09T0404C000282_019775_1106.4_1108.4.wav	기쁨
./emotion/기쁨/2_4292G2A4_4291G2A4_T1_2D03T0104C000457_023835_926.94_928.86.wav	기쁨
./emotion/화남/2_4657G1A2_4653G2A5_T1_2D05T0183C000177_020704_432.02_434.91.wav	화남
./emotion/놀라움/2_4678G2A5_4757G2A5_T1_2D02T0099C000454_021276_310.31_311.36.wav	놀라움
